nid,iso3,year_start,t_type,sdg,flag_for_review,notes,concatenated,t_type_var,sewage_var,re_extraction_needed,proposed_change,sdg_logged_2019_12_19
3404,DJI,2006,chasse branchee a fosse septique,flush_imp_septic,,,,,,,,flush_imp_septic
3404,DJI,2006,chasse branchee a l'egout,flush_imp_sewer,,,,,,,,flush_imp_sewer
3404,DJI,2006,chasse branchee a latrines,latrine_imp,,,,,,,,latrine_imp
3404,DJI,2006,inconnu,,,,,,,,,
3404,DJI,2006,latrines a fosses/trou ouvert,latrine_unimp,,,,,,,,latrine_unimp
3404,DJI,2006,latrines ameliorees auto aerees (laa),latrine_imp,,,,,,,,latrine_imp
3404,DJI,2006,latrines couvertes,latrine_imp,,,,,,,,latrine_imp
3404,DJI,2006,manquant,,,,,,,,,
3404,DJI,2006,pas de toilettes ou brousse ou champ,open,,,,,,,,open
3404,DJI,2006,toilette suspendues/latrines suspendues,unimp,,,,,,,,unimp
3404,DJI,2006,toilettes a compostage,imp,,,,,,,,imp
3441,DOM,2007,inodoro compartido,flush_cw,,,,,,,,flush_cw
3441,DOM,2007,inodoro privado,flush_cw,,,,,,,,flush_cw
3441,DOM,2007,letrina compartida con cajón,latrine_imp,,,,,,,,latrine_imp
3441,DOM,2007,letrina compartida sin cajón,latrine_unimp,,,,,,,,latrine_unimp
3441,DOM,2007,letrina privada con cajón,latrine_imp,,,,,,,,latrine_imp
3441,DOM,2007,letrina privada sin cajón,latrine_unimp,,,,,,,,latrine_unimp
3441,DOM,2007,no hay servicio,open,,,,,,,,open
3441,DOM,2007,otro,,,,,,,,,
3455,DOM,2006,inodoro compartido,flush_cw,,,,,,,,flush_cw
3455,DOM,2006,inodoro privado,flush_cw,,,,,,,,flush_cw
3455,DOM,2006,letrina compartida con caj_n,latrine_imp,,,,,,,,latrine_imp
3455,DOM,2006,letrina compartida sin caj_n,latrine_unimp,,,,,,,,latrine_unimp
3455,DOM,2006,letrina privada con caj_n,latrine_imp,,,,,,,,latrine_imp
3455,DOM,2006,letrina privada sin caj_n,latrine_unimp,,,,,,,,latrine_unimp
3455,DOM,2006,no hay servicio,open,,,,,,,,open
3655,GNQ,2000,no toilet no flush to sewage or septic tank,open,,Disregard sewage variable because t_type variable already has sewer/septic in it,1,type of toilet facility,toilet-flush to sewage system or septic tank,1,,open
3655,GNQ,2000,other no flush to sewage or septic tank,,,Disregard sewage variable because t_type variable already has sewer/septic in it,1,type of toilet facility,toilet-flush to sewage system or septic tank,1,,
3655,GNQ,2000,"toilet flush to sewer, septic tank or pit flush to sewage system or septic tank",flush_imp_septic,,Disregard sewage variable because t_type variable already has sewer/septic in it,1,type of toilet facility,toilet-flush to sewage system or septic tank,1,,flush_imp_septic
3655,GNQ,2000,traditional latrine no flush to sewage or septic tank,latrine_cw,,Disregard sewage variable because t_type variable already has sewer/septic in it,1,type of toilet facility,toilet-flush to sewage system or septic tank,1,,latrine_cw
3655,GNQ,2000,vip no flush to sewage or septic tank,latrine_imp,,Disregard sewage variable because t_type variable already has sewer/septic in it,1,type of toilet facility,toilet-flush to sewage system or septic tank,1,,latrine_imp
3922,GMB,2000,bucket,unimp,,,,,,,,unimp
3922,GMB,2000,flush to sewage system/septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
3922,GMB,2000,improved pit latrine,latrine_imp,,,,,,,,latrine_imp
3922,GMB,2000,no facilities/bush/field,open,,,,,,,,open
3922,GMB,2000,open pit,latrine_unimp,,,,,,,,latrine_unimp
3922,GMB,2000,other,,,,,,,,,
3922,GMB,2000,pour flush latrine,latrine_cw,,,,,,,,latrine_cw
3922,GMB,2000,traditional pit latrine,latrine_cw,,,,,,,,latrine_cw
3935,GMB,2005,bucket,unimp,,,,,,,,unimp
3935,GMB,2005,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
3935,GMB,2005,flush to pit (latrine),latrine_imp,,,,,,,,latrine_imp
3935,GMB,2005,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
3935,GMB,2005,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
3935,GMB,2005,flush to unknown place/not sure/dk where,flush_imp,,,,,,,,flush_imp
3935,GMB,2005,missing,,,,,,,,,
3935,GMB,2005,no facilities or bush or field,open,,,,,,,,open
3935,GMB,2005,other,,,,,,,,,
3935,GMB,2005,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
3935,GMB,2005,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
3935,GMB,2005,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
4679,GHA,2005,flush toilet,flush_cw,,,,,,,,flush_cw
4679,GHA,2005,kvip,imp,,,,,,,,imp
4679,GHA,2005,"no toilet facility (bush,beach)",open,,,,,,,,open
4679,GHA,2005,other,,,,,,,,,
4679,GHA,2005,pan/bucket,unimp,,,,,,,,unimp
4679,GHA,2005,pit latrine,latrine_cw,,,,,,,,latrine_cw
4679,GHA,2005,public toilet (flush/bucket/kvip),flush_cw,,,,,,,,flush_cw
4679,GHA,2005,toilet in another house,flush_cw,,,,,,,,flush_cw
4694,GHA,2006,bucket,unimp,,,,,,,,unimp
4694,GHA,2006,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
4694,GHA,2006,flush to pit (latrine),latrine_imp,,,,,,,,latrine_imp
4694,GHA,2006,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
4694,GHA,2006,missing,,,,,,,,,
4694,GHA,2006,no facilities or bush or field,open,,,,,,,,open
4694,GHA,2006,other,,,,,,,,,
4694,GHA,2006,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
4694,GHA,2006,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
4694,GHA,2006,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
4779,GTM,2008,abonera,imp,,,,,,,,imp
4779,GTM,2008,drenaje al río o mar,flush_unimp,,,,,,,,flush_unimp
4779,GTM,2008,inodoro compartido  conectado al alcantarillado,flush_imp_sewer,,,,,,,,flush_imp_sewer
4779,GTM,2008,inodoro conectado a fosa septica,flush_imp_septic,,,,,,,,flush_imp_septic
4779,GTM,2008,inodoro privado conectado al alcantarillado,flush_imp_sewer,,,,,,,,flush_imp_sewer
4779,GTM,2008,"letrina, pozo ciego, escusado",latrine_imp,,,,,,,,latrine_imp
4779,GTM,2008,no tiene sanitario,open,,,,,,,,open
4779,GTM,2008,otro,,,,,,,,,
4808,GNB,2000,latrina com descarga de água,latrine_cw,,,,,,,,latrine_cw
4808,GNB,2000,latrina melhorada,latrine_imp,,,,,,,,latrine_imp
4808,GNB,2000,latrina tradicional ou cerco,latrine_cw,,,,,,,,latrine_cw
4808,GNB,2000,no mato ou ar livre,open,,,,,,,,open
4808,GNB,2000,outro,,,,,,,,,
4808,GNB,2000,"rios, ribeiros e linha de água",open,,,,,,,,open
4808,GNB,2000,sistema de esgoto ou fossa séptica,septic,,,,,,,,septic
4808,GNB,2000,valas a céu aberto,latrine_unimp,,,,,,,,latrine_unimp
4818,GNB,2006,autres,,,,,,,,,
4818,GNB,2006,chasse branchee a autre chose,flush_unimp,,,,,,,,flush_unimp
4818,GNB,2006,chasse branchee a fosse septique,flush_imp_septic,,,,,,,,flush_imp_septic
4818,GNB,2006,chasse branchee a l'egout,flush_imp_sewer,,,,,,,,flush_imp_sewer
4818,GNB,2006,chasse branchee a latrines,latrine_imp,,,,,,,,latrine_imp
4818,GNB,2006,latrines ameliorees auto aerees (laa),latrine_imp,,,,,,,,latrine_imp
4818,GNB,2006,manquant,,,,,,,,,
4818,GNB,2006,pas de toilettes ou brousse ou champ,open,,,,,,,,open
4818,GNB,2006,toilette suspendues/latrines suspendues,unimp,,,,,,,,unimp
4818,GNB,2006,toilettes a compostage,imp,,,,,,,,imp
4837,GUY,2005,composting toilet,imp,,,,,,,,imp
4837,GUY,2005,flush don't know where,flush_imp,,,,,,,,flush_imp
4837,GUY,2005,flush to elsewhere,flush_unimp,,,,,,,,flush_unimp
4837,GUY,2005,flush to piper sewer,flush_imp_sewer,,,,,,,,flush_imp_sewer
4837,GUY,2005,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
4837,GUY,2005,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
4837,GUY,2005,hanging toilet/ hanging letrine,unimp,,,,,,,,unimp
4837,GUY,2005,no facility/bush/field,open,,,,,,,,open
4837,GUY,2005,other,,,,,,,,,
4837,GUY,2005,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
4837,GUY,2005,pit latrine without slab,latrine_unimp,,,,,,,,latrine_unimp
4837,GUY,2005,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
4916,GUY,2000,flush to sewage system/septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
4916,GUY,2000,improved pit latrine,latrine_imp,,,,,,,,latrine_imp
4916,GUY,2000,no facilities/bush/field,open,,,,,,,,open
4916,GUY,2000,open pit,latrine_unimp,,,,,,,,latrine_unimp
4916,GUY,2000,other,,,,,,,,,
4916,GUY,2000,pour flush latrine,latrine_cw,,,,,,,,latrine_cw
4916,GUY,2000,traditional pit latrine,latrine_cw,,,,,,,,latrine_cw
4926,GUY,2006,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
4926,GUY,2006,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
4926,GUY,2006,hanging toilet,unimp,,,,,,,,unimp
4926,GUY,2006,missing,,,,,,,,,
4926,GUY,2006,"no toilet, use bush or field",open,,,,,,,,open
4926,GUY,2006,other,,,,,,,,,
4926,GUY,2006,pour flush latrine,latrine_cw,,,,,,,,latrine_cw
4926,GUY,2006,traditional pit latrine,latrine_cw,,,,,,,,latrine_cw
4926,GUY,2006,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
5009,HND,2004,no tiene algun tipo de servicio sanitario,open,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,open
5009,HND,2004,tiene algun tipo de servicio sanitario 1. inodoro conectado a alcantarilla,flush_imp_sewer,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,flush_imp_sewer
5009,HND,2004,tiene algun tipo de servicio sanitario 2. inodoro conectado a pozo séptico,flush_imp_septic,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,flush_imp_septic
5009,HND,2004,"tiene algun tipo de servicio sanitario 3. inodoro con desagüe a río, laguna, mar",flush_unimp,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,flush_unimp
5009,HND,2004,"tiene algun tipo de servicio sanitario 4. letrina con descarga a río, laguna, mar",unimp,1,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,unimp,latrine_unimp
5009,HND,2004,tiene algun tipo de servicio sanitario 5. letrina con cierre hidráulico,imp,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,imp
5009,HND,2004,tiene algun tipo de servicio sanitario 6. letrina con pozo séptico,septic,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,septic
5009,HND,2004,tiene algun tipo de servicio sanitario 7. letrina con pozo negro,latrine_imp,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,latrine_imp
5009,HND,2004,tiene algun tipo de servicio sanitario 8. letrina abonera,imp,,Need both t_type and sewage variables to get OD,1,Do you have a type of sanitary service?,What type of sanitary service do you have?,,,imp
5283,IND,2002,no latrine facility,open,,,,,,,,open
5283,IND,2002,other latrine,latrine_cw,,,,,,,,latrine_cw
5283,IND,2002,own latrine: service,latrine_unimp,,,,,,,,latrine_unimp
5283,IND,2002,pit,latrine_cw,,,,,,,,latrine_cw
5283,IND,2002,public/community latrine: service,latrine_unimp,,,,,,,,latrine_unimp
5283,IND,2002,septic tank/flush,flush_imp_septic,,,,,,,,flush_imp_septic
5283,IND,2002,shared latrine: service,latrine_unimp,,,,,,,,latrine_unimp
5285,IND,2004,no latrine,open,,,,,,,,open
5285,IND,2004,others,,,,,,,,,
5285,IND,2004,pit latrine,latrine_cw,,,,,,,,latrine_cw
5285,IND,2004,septic tank/flush system,flush_imp_septic,,,,,,,,flush_imp_septic
5285,IND,2004,service latrine,latrine_cw,,,,,,,latrine_cw,latrine_unimp
5401,IDN,2006,beach/open field/yard,,1,missing t_type,1,type of toilet,final disposal (asked directly after toilet type),,blank,open
5401,IDN,2006,none beach/open field/yard,open,,,1,type of toilet,final disposal (asked directly after toilet type),,,open
5401,IDN,2006,none other,open,,,1,type of toilet,final disposal (asked directly after toilet type),,,open
5401,IDN,2006,none pit latrine,open,1,,1,type of toilet,final disposal (asked directly after toilet type),,open,latrine_cw
5401,IDN,2006,none pond,open,,,1,type of toilet,final disposal (asked directly after toilet type),,,open
5401,IDN,2006,none river/lake/sea,open,,,1,type of toilet,final disposal (asked directly after toilet type),,,open
5401,IDN,2006,none septic tank,septic,,,1,type of toilet,final disposal (asked directly after toilet type),,,septic
5401,IDN,2006,other,,,,1,type of toilet,final disposal (asked directly after toilet type),,,
5401,IDN,2006,pit latrine,,1,missing t_type,1,type of toilet,final disposal (asked directly after toilet type),,blank,latrine_cw
5401,IDN,2006,plengsengan beach/open field/yard,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,plengsengan other,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,plengsengan pit latrine,latrine_cw,,,1,type of toilet,final disposal (asked directly after toilet type),,,latrine_cw
5401,IDN,2006,plengsengan pond,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,plengsengan river/lake/sea,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,plengsengan septic tank,septic,,,1,type of toilet,final disposal (asked directly after toilet type),,,septic
5401,IDN,2006,pond,,1,missing t_type,1,type of toilet,final disposal (asked directly after toilet type),,blank,open
5401,IDN,2006,river/lake/sea,,1,missing t_type,1,type of toilet,final disposal (asked directly after toilet type),,blank,open
5401,IDN,2006,septic tank,septic,,,1,type of toilet,final disposal (asked directly after toilet type),,,septic
5401,IDN,2006,sitting closet beach/open field/yard,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,sitting closet other,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,sitting closet pit latrine,latrine_cw,,,1,type of toilet,final disposal (asked directly after toilet type),,,latrine_cw
5401,IDN,2006,sitting closet pond,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,sitting closet river/lake/sea,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,sitting closet septic tank,septic,,,1,type of toilet,final disposal (asked directly after toilet type),,,septic
5401,IDN,2006,squatting closet beach/open field/yard,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,squatting closet other,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,squatting closet pit latrine,latrine_cw,,,1,type of toilet,final disposal (asked directly after toilet type),,,latrine_cw
5401,IDN,2006,squatting closet pond,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,squatting closet river/lake/sea,unimp,1,,1,type of toilet,final disposal (asked directly after toilet type),,unimp,latrine_cw
5401,IDN,2006,squatting closet septic tank,septic,,,1,type of toilet,final disposal (asked directly after toilet type),,,septic
6111,IDN,2000,animal stable disposed in side/back yard/garden,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,animal stable drainage ditch (flowing),open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,animal stable drainage ditch (stagnant),open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) disposed in side/back yard/garden,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) disposed into river,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) drainage ditch (flowing),open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) drainage ditch (stagnant),open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) hole (wuithout permanent lining,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) other,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) paddy field/other field,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) permanent pit,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,creek/river/ditch (without toilet) pond/fishpond/lake/pool,open,,,1,where do hh members defecate?,where does hh sewage drain?,,,open
6111,IDN,2000,other disposed in side/back yard/garden,unimp,1,,1,where do hh members defecate?,where does hh sewage drain?,,unimp,open
6111,IDN,2000,other disposed into river,unimp,1,,1,where do hh members defecate?,where does hh sewage drain?,,unimp,open
6111,IDN,2000,other drainage ditch (flowing),unimp,1,,1,where do hh members defecate?,where does hh sewage drain?,,unimp,flush_unimp
6111,IDN,2000,other other,,,,1,where do hh members defecate?,where does hh sewage drain?,,,
6111,IDN,2000,other pond/fishpond/lake/pool,unimp,1,,1,where do hh members defecate?,where does hh sewage drain?,,unimp,open
6111,IDN,2000,own toilet with septic tank disposed in side/back yard/garden,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank disposed into river,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank drainage ditch (flowing),flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank drainage ditch (stagnant),flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank hole (wuithout permanent lining,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank other,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank paddy field/other field,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank permanent pit,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank pond/fishpond/lake/pool,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
6111,IDN,2000,own toilet with septic tank sea beach,flush_imp_septic,,,1,where do hh members defecate?,where does hh sewage drain?,,,flush_imp_septic
